ringCenterY = 170.625
embryoDiam = 125 0.460682762086
angle = 97
embryoCenterX = 137.733658899 0.720809328542
timePint, embryoCenterY, embCenterYerr
0 61.9752395709 1.0
1 61.9752395709 1.0
2 61.9752395709 1.0
3 61.9752395709 1.0
4 61.9752395709 1.0
5 61.9752395709 1.0
6 61.9752395709 1.0
7 61.9752395709 1.0
8 61.9752395709 1.0
9 61.9752395709 1.0
10 61.9752395709 1.0
11 61.9752395709 1.0
12 61.9752395709 1.0
13 61.9752395709 1.0
timePoint centerX errorX centerY errorY radius errorR
1 0.0544537131757 0.0180280108159 0.0103009294622 0.0110426072744 0.9389888584 0.00577803777492
2 0.0433328287945 0.0181187046318 0.0147210077234 0.0118086127359 0.920255576391 0.00589723684626
3 0.0532279698942 0.0175958319609 0.0189333930789 0.0108312448764 0.904741529964 0.00536071959154
4 0.0917279566449 0.0159342001394 -0.142518762215 0.0088309588103 0.811800112368 0.0043038063373
5 0.219994770125 0.0181906279093 0.039014823515 0.0188091623702 0.691864575735 0.00770916152626
6 0.313403839432 0.0159155771219 -0.0341823612207 0.0104663320524 0.618159467629 0.00408967585816
7 0.483350401953 0.0201053461565 -0.0263477439402 0.0153825896257 0.432123752752 0.00753251670455
8 0.572145686213 0.0352391233606 0.0964248407847 0.014444673573 0.33533510193 0.0212328248971
9 0.443302296817 0.0194197751764 0.185533536336 0.0150877480825 0.21806184725 0.00790439636913
10 0.468261457617 0.0115329492567 -0.0296038331341 7.90696886754e-14 0.0640312423743 5.11224424159e-14
